0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1.53,0,0,0,0.69,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.58,4.02,0.75,0,0,0,1.55,0,0.77,0,0.49,3.31,0,0,1.74,1.65,0,0,0.5,0,0,0,0,0,11.51,0,0.7,0,0
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0.78,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0
12.69,0,0,1.78,0.96,0.77,1.77,2.37,0,5.11,0,1.73,0,2.47,0.67,0.62,0.73,0,0,0.48,0,0,0,0,0,0,4.05,0,2.28,-0.75,4.5,10.49,0.7,0,0.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.92,0,17.48,9.43,20.32,17.39,4.73,13.1,13.27,9.31,19.42,5.44,6.37,8.25,1.45,4.42,1.78,4.72,1.22,5.35,15.69,6.8,6.83,6.04,8.94,2.13,5.88,5.02,4.55,0,4.42,0.76,3.22,0,2.18,0,4.99,1.52
0,0,0,1.79,0.64,3.39,0,1.68,0,3.28,0,3.04,0,0,0,6.87,11.95,1.59,0,0,2.34,2.79,3.56,3.88,2.47,0,0,1.39,6.69,0,3.8,3.25,2.23,0,2.3,0,0,0
2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,-1,-1,-0.5,-1,-1,0.79,0.75,9.87,1.21,-1,0,0,-1,-1,-1,-1,-1,-1,2.49,0.48,-1,-1,-1,0.51,-1,-1,0.63,-1,-1,0.75,2.44,-0.52,-1,-1,-0.25,0.78
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.61,1.5,0,3.34,0.77,0.71,0
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.73,0,0,0,0,0,0.77,0,0,1.77,0,0,0.64,0,-0.45,0,0,0,0,0
5.15,-0.44,4.45,10.44,38.18,23.12,8.79,27.9,41.51,16.71,21.87,16.37,6.81,6.75,12.09,6.96,18.87,24.49,9,37.1,13.33,34.01,11.91,11.72,9.88,2.04,10.64,4.94,16.11,8.06,14.21,19.37,29.65,27.51,13.03,4.08,19.79,8.95
0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0
2.23,0,1.77,0.74,0,1.78,1.78,0,0,4.05,0,0,0,0,0,0,0,0,0.71,1.63,1.78,0,2.19,0,0,0,0,0,0,0,1.58,0,2.38,0,0,0,0,0
1.71,0,4.02,5.77,7.2,1.74,4.47,1.78,0,0.72,0.76,-0.26,0,1.57,1.67,0,0,0,1.78,1.52,1.68,1.79,3.41,0,1.76,0,0,0,3.71,1.75,0.56,0.6,0.75,0,0,0,1.79,2.37
5.02,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,1.72,1.78,0,0,1.51,0,0,0,5.02,1.68,0,0,0,2.31
0.75,0,0,0,0,0,0,0,0,7.8,12.08,5.03,1.6,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-0.25,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4.96,-1,-1,-1,-1,-1
-1,0,0.77,-1,-0.48,-1,-1,-1,-1,0.71,0.78,-1,0,0,2.84,-1.23,2.47,-1,-1,-1,-1,-1,-0.23,-1,-1,0,-1,-1,-1,-1,-1,-1,0.39,-1,-0.47,-1,0.89,-0.39
0.69,0,0,0,1.18,6.79,0,0,2.99,0.61,2.47,0,0,0.55,1.54,1.63,1.77,0,1.51,0,1.41,-0.6,0,0,0,0,0,0,0,1.75,0,1.04,7.31,1.78,0,0,0,1.71
2.39,0,2.79,-1,-0.39,0.78,-1,-1,0.57,-0.23,10.47,4.8,1.78,1.52,0.7,-1,0.63,-1,2.08,-1,1.37,0.92,-0.27,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0.77,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.78,5.25,7.64,0.46,0,4,3.56,0.66,0,0,0,0,0,0,1.78,5.24,0,1.51,0,2.41,0,0,3.66,0,0,1.33,7.16,0,3.31,8.1,1.53,0,0,0,1.57,0
0.71,0,-0.58,1.49,0.68,0,0,0,0,1.4,0.72,0.77,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.78,12.84,2.03,0,1.64,0,11.03,8.79,6.39,4.4,3.51,1.78,1.61,0,0.67,1.61
0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.71,0,0,0.6,0,1.5
0,0,1.17,5.34,1.77,12.18,3.34,0,0,1.77,0,0.59,0,1.71,3.49,0,1.78,0,1.32,0,5.28,0,1.34,0,0,0,0,0,0,0,0,3.08,0,0,0,1.78,1.56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.69,1.66,1.58,0.72,3.91,0,1.75,0,0,0,0,0,0,4.35,1.52,0,0,4.2,2.49,3.26
4.18,0,0.57,0.68,-0.26,1.47,-0.31,-1,-1,-1,-1,-1,0,0.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.78,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.34,-0.26,0.6
5.4,0,6.5,0,4.28,5.11,5.01,1.76,4.13,5.03,5.38,2.82,0.76,0.66,0,1.48,6.89,9.76,6.49,0,1.52,4.96,3.11,2.7,1.65,0,0.71,0.45,2.83,2.9,1.65,0,1.79,0,3.73,6.42,5.26,2.14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,0,2.3,1.19,-1,-1,-1,-1,-1,-0.42,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,0.7,0.64,-1,2.56,-1,7.51,-0.31,-1,-1,-1,-1,-1
6.59,0,0,0.67,6.98,0,1.61,0,3.49,0,0,0,0,0.47,0,0,0,0,0,3.16,0,1.7,0,0,3.29,0,0,2,0,1.58,0,0,0,0,0,0,3.45,1.78
0.78,0,-1,-1,-1,0.68,0.7,2.9,0.67,-1,-1,-1,0,0,-1,-1,0.72,-1,-1,-1,-1,-1,-1,2.56,-1,0,-0.23,0.62,4.49,-1,-1,0.79,0.78,-1,-1,-1,-1,2.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.42,1.37,3.54,6.16,2.76,9.07,5.9,6.17,4.19,4.69,2.56,0.76,1.72,7.1,5.5,0.59,0,5.89,1.03,1.78,2.25,4.94,3.48,1.5,3.78,0,1.27,2.42,3.97,6.73,0,2.45,3.79,0.74,1.68,1.52,4.11,3.44
0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81,0,4.9,3.08,0,0,0,0,0,1.46,0,0,0,3.56,0,0,0,0,10.2,4.79,4.19,1.24,0,12.87,5.33,0,0.99,1.62,0,-0.5,0,4.92,0,0,0,0,0,3.56
5.21,0,0,0,0,0,0,0,1.76,1.59,0,0,0,0,0,0,0,0,3.56,0,0,3.47,0,0,0,1.76,0,1.76,0,3,0,3.31,0,0,1.53,0.67,3.24,5.2
12.79,0,11.63,15.24,5.47,18.5,7.89,6.54,7.22,4.55,12.74,1.64,0,7.35,3.55,9.29,0.55,3.36,0.66,1.64,0,1.74,0,0,0.73,1.78,10.6,8.59,0.64,8.56,0,11.01,4.22,0,0,8.93,7.39,5.76
1.49,0,1.65,0,1.25,0,0,0,0,0.62,0,1.76,0,0,0,0,0,0,0,0,0,1.55,0.48,0,0,0,2.24,0,0,0,0,0,0,0,0,4.72,3.49,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.4,0,0,0,0,2.17,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.65,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,0,0,0,1.76,0.68,0,0,0,0,0,0,0,0.78,0,0,0,0.75,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,5.14,0,8.67,0,11.03,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.18,0,1.75,0.7,2.32,0,0,4.26,3.56,2.38,0,3.95,0,5.43,1.51,2.81,0,0,1.22,3.54,3.35,0,0.64,1.37,0,0,0,0.77,0,1.95,3.5,2.36,0,0,0,1.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,2.29,0,0,0,1.15,0,0,0,0,0,0,0,0,0
5.42,0,0,0,2.18,0,0,1.61,1.52,0,5.31,0,0,0,0,3.1,0,0,0,0,0,0,1.63,0,0.76,0,0,0,0,0,0,0,0,0,0,3.56,0,0
4.03,3.78,0,0,0.74,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0.5,0,0,0,0,0,0,0,1.78,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,-1,-1,-1,-1,-1,2.06,-1,-1,-0.42,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0.75,0,0,0,1.55,3.57,4.98,0,3.04,0,5.06,0,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,1.57,0,0,1.57,3.81,0,1.57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,0,0.72,18.53,8.91,3.88,5.77,0,0.76,0,0,3.56,0.75,0,3.27,0,0,0,3.16,0,1.7,0,0,0,0,0,0,0,0,1.74,0,1.78,0,3.53,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0
3.41,0,0,0,2.76,3.54,0,0,0.98,0.67,0,1.75,0,0,0,0,0,3.14,0,0,0,0.54,0,0,0,0,0,0,0,0,0.77,0.49,0,0,0,0,0,0
6.54,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0
0,0,0,0,0.6,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.48
0,0,0,0,0,0,0,0.62,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62,0,0.55,3.79,7.23,0,0.65,0.71,19.35,0,4.08,1.66,0,1.68,2.96,10.62,2.13,0,7.42,3.57,4.66,3.91,0,1.73,10.36,0,0,2.18,0,0,1.81,2.19,3.1,4.24,1.02,6.63,5.5,3.73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.64,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0.53,0,1.75,0,0
5.7,0,3.31,4.03,1.49,1.73,1.63,0,1.49,0.5,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.65,3.45,8.88,6.6,4.26,4.9,13.18,2.3,6.6,0,6.57,7.41,11.02,1.18,1.52,10.77,5.7,1.76,6.42,4.42,6.98,8.46,3.22,0.74,8.67,0,4.49,1.48,0,1.66,0.74,1.53,0,1.26,2.08,0,5.23,3.02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0.66,0,0,1.77,0,4.86,1.8,3.19,1.69,0,0,4.74,1.16,6.39,11.86,1.62,5.98,0.96,13.52,13.29,8.97,15.76,10.25,17.19,2.45,6.3,0.48,7.1,5.08,3.81,0.65,6.49,9.33,2.03,6.53,8.9,2.79
0.73,2.51,0,0,1.67,0,0,0,0,0.74,1.7,0,3.14,0,4.06,2.44,0,0,0,1.89,0,0,0,0,0.77,0,0,-0.6,0.74,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67,0.67,0,0,0,0,0,0,0,1.55,4.14,0,0,0,0.46,0,0,0,0.27,0,0,7.15,0.58,0,0.46,0,0,-0.47,1.76,0,0.61,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.46,1.63,0,0,0,0,0,0,0,0,0,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41,0,0,0,0,0.52,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1.38,2.02,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27,0,0,0.75,1.93,0,0,0,0,0.54,1.54,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.79,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,2.13,1.5,1.47,0.62,2.37,0.75,0,0.75,0,1.56,0,0,0,-0.54,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18,0,0,0,0,2.35,1.74,0,0,0.53,0,0,0,0,0,0,2.28,0,0,0,0.74,0,0,0,0,0,0,0,2.29,0,0,0,0,0,1.77,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45,0,0,1.79,0.75,4.48,2.51,3.35,1.79,5.84,0,0,0,1.77,0,0,0,0,0,0,0,3.44,0,2.24,1.37,0,0,0,1.48,0,0,0,0,0,0,0,0,0
7.29,0,14.02,11.83,14.89,13.87,9.82,2.11,5.44,4.57,11.96,7.07,3.92,0,1.53,3.03,5.69,5.11,4.9,13.66,0,5.06,1.78,3.72,0.76,0,1.47,1.57,1.49,2.2,0,1.68,0,0,3.58,11.07,8.56,0
0,0,0,0,1.5,1.44,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.77,0,0,0,0.78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.55,0,0.64,0,0,0,0,0.67,0.68,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3.42,0,0,0,0,1.77,1.64,4.01,11.07,1.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,4.69,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,0,0.66,0,2.51,0,0.7,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79,1.79,0,0,4.2,0,0,1.79,3.52,0,0,0,0,1.56,0,0,0,0.6,0,0,0.6,0,4.21,0,0,0,0,3.16,0,1.08,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.61,0,2.36,0,0,2.49,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.62,0,1.73,2.31,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78,1.78,0,0,0,0,0,0,0,1.5,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.73,0,0,0.44,0,0,0.53,0,0,0,0,0.68,1.75,0,1.52,0,0,0,0,0,0,0,0,0,1.65,0,0,0
0,0,0,0,0,0,0,0,0,0.65,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.73,0.1,0,1.66,1.67,0,0,-0.37,0,0,0,0,0,0,0,1.63,0,0,0,0,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0.79,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,2.88,0,0,1.51,0,0,0,0,0.68,0,0,0.75,0,0,0,0,0,0,1.72,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,1.55,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
